time,hr
10416.76708,73
10421.76708,74
10428.76711,75
10433.76708,76
10436.76708,76
10441.76708,74
10449.76711,72
10451.76708,70
10456.76708,70
10461.76708,72
10466.76711,73
10472.76708,74
10477.76708,74
10482.76711,74
10487.76711,74
10492.76708,73
10497.76708,73
10502.76711,73
10507.76711,74
10513.76708,75
10519.76711,76
10523.76711,75
10528.76711,73
10537.76708,76
10542.76711,76
10548.76711,70
10550.76708,70
10555.76708,71
10560.76708,72
10565.76711,75
10571.76708,75
10576.76711,72
10582.76711,72
10590.76708,74
10592.76708,74
10597.76708,74
10602.76711,74
10607.76711,76
10613.76708,75
10618.76708,75
10623.76711,73
10628.76711,70
10634.76708,70
10639.76708,72
10644.76711,72
10649.76711,72
10655.76711,76
10664.76711,75
10666.76711,75
10672.76708,73
10677.76708,71
10682.76711,71
10687.76711,71
10693.76711,71
10699.76708,74
10704.76711,74
10709.76711,74
10714.76708,73
10719.76711,74
10726.76711,75
10729.76711,76
10735.76708,75
10740.76708,74
10745.76711,72
10750.76711,72
10756.76711,72
10762.76711,73
10767.76711,74
10773.76708,74
10778.76708,74
10783.76711,74
10788.76711,72
10793.76708,70
10798.76708,71
10803.76711,71
10813.76708,74
10814.76708,75
10819.76708,77
10824.76711,76
10829.76711,74
10835.76708,72
10840.76708,73
10845.76711,73
10851.76708,72
10856.76708,72
10861.76708,73
10868.76711,73
10871.76708,70
10876.76708,70
10881.76708,73
10886.76711,74
10892.76708,74
10897.76708,74
10902.76711,75
10907.76711,75
10916.76708,72
10920.76708,68
10923.76711,68
10928.76711,69
10934.76708,72
10939.76708,74
10944.76711,74
10949.76711,74
10955.76708,73
10960.76708,73
10965.76711,74
10970.76708,73
10975.76708,73
10980.76708,73
10985.76711,71
10990.76708,71
10995.76708,72
11001.76708,73
11005.76711,74
11010.76708,75
11015.76708,75
11020.76708,74
11025.76711,73
11030.76708,73
11035.76711,72
11042.76711,74
11045.76711,75
11050.76708,75
11055.76711,75
11061.76711,73
11066.76711,73
11072.76711,73
11078.76708,73
11083.76711,73
11088.76711,74
11094.76708,73
11099.76708,73
11104.76711,73
11109.76711,74
11115.76708,76
11120.76708,77
11125.76711,77
11130.76711,77
11136.76708,77
11141.76708,77
11146.76711,77
11152.76708,77
11157.76711,77
11162.76708,78
11167.76711,79
11172.76711,78
11179.76711,76
11182.76711,74
11187.76711,73
11193.76708,73
11198.76708,73
11203.76711,73
11208.76711,73
11214.76708,74
11222.76711,74
11227.76711,76
11229.76711,75
11235.76708,72
11240.76708,72
11245.76711,72
11251.76708,74
11256.76708,74
11261.76708,76
11266.76708,77
11271.76711,77
11276.76711,77
11282.76711,77
11287.76711,77
11293.76708,75
11298.76708,75
11303.76711,76
11308.76711,76
11314.76708,76
11319.76708,76
11324.76711,74
11329.76711,73
11335.76708,74
11340.76708,74
11345.76711,74
11350.76708,74
11355.76708,74
11360.76708,75
11365.76711,75
11370.76708,75
11375.76708,75
11380.76708,74
11385.76711,74
11390.76708,74
11395.76708,74
11400.76711,75
11405.76711,74
11410.76708,73
11415.76711,73
11421.76708,73
11426.76711,73
11432.76708,73
11437.76708,73
11442.76711,73
11447.76711,76
11453.76708,76
11458.76708,75
11463.76711,75
11468.76711,75
11474.76708,74
11479.76711,74
11484.76711,74
11489.76711,74
11500.76708,73
11501.76708,73
11506.76711,74
11512.76708,74
11517.76708,75
11522.76708,74
11527.76711,73
11533.76708,73
11538.76708,73
11545.76711,74
11548.76711,74
11555.76708,77
11559.76708,77
11564.76711,75
11569.76711,74
11574.76708,72
11579.76708,72
11584.76711,72
11589.76711,71
11594.76708,72
11599.76711,73
11605.76711,73
11611.76708,74
11614.76708,74
11619.76708,73
11624.76711,72
11629.76711,73
11635.76708,74
11640.76708,74
11645.76711,71
11650.76708,70
11655.76708,72
11660.76708,75
11665.76711,74
11670.76708,74
11675.76708,74
11682.76708,68
11685.76711,69
11691.76711,70
11697.76708,68
11702.76708,69
11707.76711,70
11713.76708,72
11718.76708,72
11723.76711,72
11728.76711,72
11735.76708,73
11739.76708,73
11744.76711,73
11749.76711,73
11755.76708,71
11760.76708,71
11765.76711,71
11772.76708,72
11778.76708,69
11780.76708,68
11785.76711,69
11790.76708,74
11795.76708,73
11800.76708,71
11805.76711,71
11810.76708,71
11815.76708,71
11820.76708,71
11825.76711,71
11830.76708,71
11835.76708,71
11840.76711,73
11845.76711,73
11850.76708,71
11855.76708,71
11863.76711,71
11865.76711,69
11870.76711,69
11876.76708,70
11881.76708,71
11886.76711,72
11891.76708,73
11896.76708,73
11901.76708,74
11906.76711,74
11912.76708,74
11917.76711,74
11923.76711,75
11931.76711,73
11935.76711,70
11938.76711,70
11943.76711,71
11948.76711,73
11958.76711,74
11959.76708,74
11964.76711,76
11969.76711,76
11974.76708,75
11979.76708,74
11984.76711,74
11989.76711,74
11995.76708,74
12000.76708,74
12005.76711,73
12010.76711,73
12016.76708,73
12021.76708,72
12026.76711,73
12032.76708,73
12037.76708,74
12042.76708,74
12047.76711,75
12052.76711,75
12058.76708,75
12063.76711,75
12068.76711,77
12074.76708,77
12079.76708,77
12086.76711,77
12091.76708,73
12095.76708,72
12100.76708,73
12105.76711,73
12110.76708,74
12115.76708,75
12120.76708,75
12125.76711,75
12130.76708,76
12135.76708,76
12140.76708,76
12145.76711,75
12150.76708,73
12155.76708,74
12160.76708,75
12165.76711,75
12170.76708,73
12175.76708,74
12180.76981,75
12185.76984,76
12190.76981,76
12199.76981,76
12200.76981,75
12205.76984,74
12210.76981,74
12215.76981,74
12220.76981,74
12227.76984,74
12230.76981,74
12235.76981,74
12242.76981,73
12245.76984,72
12250.76984,72
12256.76981,72
12264.76984,70
12266.76984,70
12271.76981,70
12279.76981,70
12285.76984,70
12290.76984,69
12296.76981,68
12299.76981,68
12304.76984,68
12307.76984,67
12312.76984,67
12318.76981,69
12323.76984,72
12328.76984,74
12335.76981,72
12339.76981,71
12344.76984,71
12349.76984,71
12355.76981,71
12360.76981,71
12367.76984,70
12370.76984,69
12376.76981,68
12385.76984,68
12386.76984,68
12391.76984,68
12396.76984,68
12402.76981,69
12407.76984,71
12412.76984,71
12420.76984,71
12427.76984,71
12430.76984,71
12437.76981,68
12439.76981,67
12444.76984,67
12449.76984,68
12455.76981,72
12460.76984,76
12465.76984,75
12470.76981,73
12475.76984,73
12481.76981,73
12487.76984,74
12492.76981,74
12497.76981,74
12502.76981,73
12507.76984,72
12513.76981,73
12518.76984,71
12524.76984,72
12529.76984,73
12534.76981,76
12539.76981,77
12546.76984,77
12552.76981,77
12557.76981,74
12560.76981,75
12565.76984,75
12570.76984,75
12576.76981,75
12583.76984,77
12586.76984,76
12592.76981,77
12597.76981,76
12603.76984,75
12607.76984,76
12613.76981,76
12618.76981,75
12623.76984,72
12628.76984,72
12634.76981,77
12639.76981,84
12644.76984,83
12649.76984,78
12654.76984,75
12662.76981,72
12665.76984,73
12670.76984,76
12676.76981,77
12681.76981,77
12690.76984,77
12691.76984,79
12698.76981,80
12702.76981,79
12707.76984,79
12712.76984,78
12718.76981,79
12723.76984,86
12730.76984,77
12737.76981,71
12743.76981,70
12744.76984,70
12749.76984,70
12754.76984,70
12759.76981,74
12764.76984,74
12769.76984,73
12774.76984,72
12780.76981,73
12785.76984,73
12791.76984,73
12800.76981,71
12804.76984,67
12806.76984,68
12815.76981,67
12821.76981,67
12822.76984,67
12828.76984,67
12832.76984,68
12838.76981,70
12843.76984,70
12848.76984,71
12854.76981,71
12859.76984,72
12865.76984,72
12870.76984,77
12875.76981,77
12880.76981,78
12885.76984,78
12890.76981,77
12895.76981,75
12904.76984,74
12905.76984,74
12910.76981,74
12915.76981,79
12920.76981,79
12929.76984,79
12930.76981,79
12935.76981,77
12940.76981,78
12945.76984,78
12950.76981,79
12955.76981,79
12963.76981,82
12965.76984,84
12970.76981,80
12975.76981,78
12980.76981,80
12985.76984,78
12990.76981,78
12995.76981,78
13000.76981,78
13005.76984,80
13010.76984,81
13016.76981,78
13021.76981,77
13026.76984,77
13031.76984,73
13037.76981,72
13042.76984,73
13047.76984,81
13052.76984,82
13058.76981,82
13063.76981,81
13068.76984,81
13073.76984,80
13083.76984,70
13086.76984,70
13092.76984,71
13094.76984,71
13100.76981,72
13105.76984,76
13110.76984,77
13115.76981,78
13120.76981,79
13125.76984,79
13130.76984,80
13136.76981,81
13141.76981,81
13146.76984,80
13151.76984,78
13157.76981,77
13163.76981,78
13167.76984,73
13172.76984,75
13178.76984,76
13184.76984,80
13189.76984,86
13194.76981,79
13199.76981,77
13204.76984,75
13211.76984,73
13214.76984,74
13220.76981,74
13225.76984,75
13230.76984,70
13235.76981,70
13240.76981,71
13245.76984,77
13250.76984,83
13258.76981,82
13261.76981,79
13266.76984,76
13275.76981,75
13277.76981,80
13282.76981,80
13287.76984,79
13292.76981,79
13297.76984,77
13303.76981,74
13308.76984,75
13314.76981,74
13319.76981,73
13324.76984,74
13333.76981,79
13336.76981,79
13340.76981,80
13348.76984,75
13351.76981,75
13355.76981,73
13360.76984,72
13365.76984,71
13370.76984,71
13376.76981,76
13381.76981,77
13386.76984,77
13391.76984,77
13397.76984,77
13403.76981,77
13408.76984,79
13415.76981,80
13419.76981,80
13424.76984,75
13430.76984,70
13434.76984,71
13439.76984,71
13445.76984,77
13450.76984,77
13455.76981,77
13460.76981,74
13465.76984,73
13475.76984,73
13476.76981,73
13481.76981,79
13488.76984,73
13495.76984,73
13496.76981,73
13501.76981,73
13506.76984,74
13511.76984,77
13519.76981,80
13522.76981,80
13528.76984,73
13532.76984,72
13538.76981,72
13543.76981,72
13548.76984,72
13553.76984,71
13560.76981,75
13564.76984,78
13569.76984,76
13574.76984,73
13580.76981,72
13585.76984,71
13592.76984,72
13595.76981,74
13600.76981,77
13605.76984,77
13610.76984,77
13616.76981,77
13625.76984,75
13626.76984,75
13633.76984,75
13637.76981,74
13645.76984,71
13647.76984,72
13653.76984,77
13659.76981,86
13667.76984,96
13669.76984,96
13679.76981,74
13684.76984,73
13689.76984,72
13691.76984,71
13695.76981,69
13700.76981,68
13705.76984,68
13714.76981,70
13716.76981,68
13721.76981,68
13726.76984,68
13731.76984,68
13736.76984,69
13741.76984,71
13746.76984,72
13751.76984,72
13757.76981,72
13762.76981,72
13767.76984,72
13772.76984,72
13778.76981,72
13783.76981,73
13788.76984,73
13793.76984,73
13799.76981,74
13804.76984,73
13809.76984,72
13814.76984,72
13820.76981,71
13825.76984,73
13830.76984,72
13836.76981,74
13841.76981,74
13846.76984,74
13851.76984,74
13858.76984,75
13862.76981,74
13867.76984,72
13872.76984,72
13877.76981,72
13882.76981,72
13887.76984,72
13892.76984,72
13898.76981,74
13903.76984,74
13908.76984,76
13914.76984,75
13919.76981,76
13924.76984,75
13929.76984,74
13934.76984,74
13940.76981,73
13945.76984,72
13950.76984,72
13956.76981,72
13961.76981,72
13966.76984,72
13971.76984,72
13977.76981,70
13984.76984,71
13987.76984,72
13996.76981,72
13998.76981,72
14003.76981,72
14008.76984,72
14013.76984,72
14019.76981,73
14024.76984,72
14029.76984,72
14034.76984,70
14040.76984,69
14045.76984,71
14051.76984,69
14058.76981,71
14061.76981,72
14066.76984,73
14071.76984,73
14080.76981,72
14086.76984,71
14087.76984,71
14092.76984,71
14098.76981,71
14103.76981,71
14108.76984,70
14118.76981,71
14119.76984,71
14125.76984,74
14130.76984,74
14136.76981,74
14141.76981,74
14146.76984,74
14151.76984,74
14157.76984,74
14163.76981,72
14170.76984,70
14173.76984,70
14178.76984,70
14184.76984,70
14189.76984,71
14194.76981,73
14204.76984,74
14205.76984,74
14210.76984,74
14215.76981,73
14220.76981,73
14225.76984,72
14230.76984,70
14235.76981,68
14240.76981,68
14249.76984,68
14250.76984,68
14255.76981,68
14260.76981,68
14265.76984,68
14271.76984,68
14276.76981,68
14281.76981,70
14286.76984,72
14291.76984,72
14296.76984,71
14302.76981,70
14307.76984,71
14312.76984,70
14318.76981,70
14323.76981,70
14331.76984,70
14338.76984,70
14339.76981,70
14344.76984,70
14349.76984,70
14357.76981,70
14360.76981,72
14365.76984,72
14370.76984,72
14375.76984,72
14381.76981,71
14387.76984,71
14391.76984,70
14397.76981,70
14402.76981,69
14407.76984,69
14412.76984,70
14421.76981,71
14423.76981,71
14428.76984,72
14433.76984,72
14439.76981,72
14444.76984,72
14449.76984,69
14458.76981,70
14460.76981,70
14465.76984,72
14470.76984,71
14476.76984,70
14480.76981,70
14488.76984,71
14490.76984,72
14495.76984,72
14501.76981,72
14510.76984,73
14511.76984,74
14517.76981,73
14522.76981,73
14527.76984,73
14532.76984,72
14538.76981,72
14543.76981,72
14548.76984,72
14553.76984,72
14559.76981,72
14564.76984,71
14569.76984,70
14574.76984,70
14580.76981,70
14586.76984,72
14590.76984,72
14596.76981,75
14601.76981,74
14607.76984,73
14611.76984,73
14616.76981,72
14621.76981,72
14626.76984,71
14631.76984,71
14637.76981,72
14642.76981,73
14647.76984,72
14652.76984,72
14658.76981,72
14663.76981,72
14668.76984,71
14673.76984,71
14679.76981,71
14684.76984,70
14689.76984,70
14694.76984,70
14700.76984,70
14705.76984,72
14710.76984,74
14715.76981,74
14720.76981,73
14725.76984,72
14733.76984,73
14735.76984,73
14741.76981,72
14746.76984,71
14755.76981,71
14757.76981,71
14762.76981,70
14767.76984,70
14772.76984,69
14778.76984,70
14784.76981,70
14789.76984,70
14794.76984,70
14800.76981,70
14809.76984,71
14810.76984,71
14816.76981,71
14821.76981,71
14826.76984,71
14831.76984,71
14836.76984,71
14842.76981,71
14847.76984,71
14852.76984,71
14858.76981,71
14863.76981,70
14868.76984,71
14873.76984,72
14879.76981,71
14884.76981,71
14889.76984,70
14894.76984,69
14900.76981,70
14905.76984,70
14910.76984,69
14915.76981,68
14921.76981,68
14925.76984,68
14930.76984,68
14935.76984,68
14941.76981,69
14946.76984,70
14951.76984,71
14956.76981,70
14965.76984,71
14966.76984,71
14971.76984,71
14976.76984,71
14981.76981,71
14987.76984,71
14991.76984,71
14997.76981,71
15002.76984,72
15007.76984,73
15012.76984,72
15018.76981,73
15024.76984,72
15031.76984,104
15038.76981,68
15043.76981,63
15048.76984,63
15053.76984,65
15058.76981,66
15062.76981,65
15069.76984,64
15074.76984,64
15080.76981,64
15082.76981,64
15090.76984,64
15092.76984,64
15100.76981,66
15102.76981,68
15107.76984,67
15112.76984,66
15120.76981,67
15123.76981,68
15128.76984,66
15134.76984,68
15140.76981,67
15147.76984,64
15149.76984,62
15154.76984,63
15159.76981,64
15164.76981,65
15169.76984,65
15174.76984,65
15180.76981,65
15185.76984,66
15190.76984,65
15195.76984,66
15201.76981,66
15206.76984,68
15211.76984,67
15216.76984,67
15222.76981,67
15230.76984,69
15232.76984,70
15238.76981,69
15243.76981,68
15248.76984,68
15253.76984,68
15259.76981,68
15264.76981,68
15269.76984,68
15277.76981,68
15280.76981,64
15285.76984,64
15290.76984,65
15295.76981,64
15300.76981,63
15305.76984,62
15310.76984,63
15315.76984,64
15321.76981,66
15326.76984,66
15331.76984,67
15337.76981,67
15342.76981,68
15347.76984,68
15352.76984,68
15358.76981,68
15363.76981,68
15368.76984,68
15373.76984,68
15378.76984,68
15384.76981,68
15389.76984,69
15399.76981,68
15400.76981,67
15405.76984,67
15410.76984,68
15415.76984,68
15421.76981,68
15426.76984,68
15431.76984,68
15437.76981,67
15442.76981,68
15447.76984,68
15452.76984,69
15458.76981,68
15463.76984,68
15468.76984,68
15478.76981,68
15479.76981,68
15484.76981,68
15489.76984,68
15494.76984,70
15500.76981,70
15505.76984,70
15513.76984,70
15515.76984,70
15524.76981,71
15526.76984,70
15531.76984,68
15536.76984,68
15541.76984,68
15546.76984,68
15551.76984,68
15556.76984,68
15562.76981,68
15567.76984,68
15576.76984,68
15577.76984,69
15583.76981,68
15588.76984,67
15594.76984,66
15599.76981,66
15604.76984,68
15609.76984,68
15614.76984,68
15620.76981,69
15625.76984,69
15630.76984,69
15640.76981,69
15645.76984,66
15650.76984,65
15655.76981,66
15661.76981,66
15664.76981,66
15667.76984,66
15673.76984,65
15681.76981,65
15683.76981,65
15691.76984,65
15695.76981,65
15698.76981,65
15706.76984,66
15708.76984,67
15715.76981,67
15719.76981,67
15724.76981,68
15729.76984,68
15739.76981,68
15741.76984,68
15745.76984,73
15751.76984,66
15755.76984,65
15761.76981,65
15766.76984,66
15771.76984,66
15777.76981,66
15782.75219,66
15787.75223,66
15792.75223,68
15800.75219,68
15803.75219,68
15808.75223,68
15813.75223,68
15819.75219,68
15824.75219,68
15829.75223,68
15834.75223,68
15840.75219,68
15845.75223,68
15852.75223,68
15855.75223,68
15861.75219,68
15866.75223,68
15871.75223,68
15876.75219,68
15881.75219,68
15886.75223,68
15891.75223,68
15897.75219,69
15902.75219,70
15907.75223,69
15912.75223,69
15918.75219,69
15923.75219,69
15928.75223,68
15937.75223,68
15938.75223,68
15943.75223,67
15951.75223,67
15953.75223,67
15959.75223,67
15965.75223,67
15970.75223,67
15975.75223,67
15981.75219,67
15988.75223,67
15990.75223,67
15996.75219,68
16001.75219,68
16006.75223,68
16011.75223,68
16017.75219,68
16022.75219,68
16027.75223,68
16032.75223,68
16038.75219,68
16043.75219,68
16048.75223,68
16053.75223,68
16059.75219,69
16064.75219,69
16069.75223,69
16074.75223,70
16080.75219,70
16085.75219,69
16090.75223,69
16095.75223,69
16101.75219,69
16106.75223,69
16111.75223,70
16116.75223,71
16122.75219,71
16127.75223,72
16132.75223,72
16138.75219,72
16143.75219,72
16152.75223,71
16153.75223,71
16159.75219,71
16164.75219,71
16169.75223,71
16174.75223,71
16180.75219,71
16185.75223,70
16190.75223,71
16195.75219,71
16200.75219,71
16205.75223,73
16211.75223,73
16215.75223,73
16221.75219,73
16228.75223,94
16235.75223,73
16241.75219,70
16246.75223,70
16250.75223,71
16257.75219,71
16262.75219,71
16264.75219,70
16268.75223,70
16273.75223,70
16281.75219,69
16284.75219,68
16289.75223,68
16294.75223,68
16300.75219,68
16305.75219,68
16311.75223,68
16315.75219,68
16320.75219,68
16325.75223,69
16330.75223,70
16335.75223,71
16341.75219,72
16346.75223,70
16351.75223,68
16360.75219,67
16362.75219,66
16367.75223,66
16372.75223,65
16378.75219,65
16383.75219,66
16388.75223,67
16393.75223,68
16399.75219,69
16404.75219,69
16409.75223,69
16414.75223,68
16420.75219,68
16428.75223,68
16430.75223,68
16435.75219,68
16440.75223,68
16446.75223,68
16451.75223,69
16456.75223,69
16463.75219,69
16467.75223,69
16472.75223,68
16478.75219,67
16483.75219,67
16488.75223,67
16493.75223,68
16499.75219,67
16504.75219,68
16509.75223,68
16514.75223,68
16520.75219,67
16525.75223,67
16530.75223,67
16535.75223,67
16541.75219,67
16546.75223,67
16551.75223,67
16556.75219,67
16561.75219,67
16566.75223,67
16571.75223,67
16580.75219,67
16582.75223,68
16587.75223,68
16592.75223,68
16598.75219,69
16603.75219,69
16608.75223,69
16613.75223,69
16621.75219,70
16623.75219,69
16632.75223,70
16633.75223,70
16639.75219,70
16644.75219,70
16649.75223,70
16654.75223,69
16660.75219,68
16669.75223,68
16670.75223,68
16675.75219,68
16680.75219,68
16685.75223,68
16690.75223,67
16695.75223,68
16701.75223,68
16706.75223,68
16711.75223,68
16717.75223,68
16723.75219,68
16728.75223,68
16736.75219,68
16739.75219,68
16744.75219,68
16752.75223,66
16754.75223,67
16760.75219,67
16765.75223,68
16770.75223,68
16775.75223,69
16781.75219,68
16786.75223,68
16791.75223,68
16796.75219,69
16801.75219,70
16806.75223,70
16811.75223,75
16816.75223,71
16822.75219,68
16827.75223,68
16832.75223,68
16838.75219,68
16844.75219,69
16848.75223,70
16854.75223,70
16859.75219,70
16864.75219,85
16872.75223,73
16874.75223,72
16880.75219,71
16886.75223,70
16890.75223,69
16898.75219,68
16901.75219,68
16906.75223,68
16911.75223,68
16917.75219,68
16922.75219,68
16927.75223,68
16933.75223,69
16938.75219,71
16943.75219,70
16948.75223,68
16953.75223,68
16960.75219,67
16964.75219,66
16969.75223,66
16974.75223,66
16980.75219,66
16985.75219,67
16990.75223,67
16995.75223,67
17001.75219,66
17007.75223,66
17011.75223,72
17016.75223,71
17022.75223,73
17027.75223,73
17036.75219,74
17042.75219,63
17047.75223,59
17048.75223,59
17057.75223,59
17061.75219,59
17063.75219,59
17072.75223,59
17075.75219,65
17079.75219,68
17084.75219,65
17091.75223,66
17094.75223,66
17100.75219,69
17105.75219,64
17110.75223,62
17115.75223,61
17121.75219,62
17126.75223,62
17131.75223,68
17139.75219,68
17142.75219,68
17147.75223,71
17152.75223,74
17158.75219,74
17163.75219,75
17168.75223,75
17173.75223,75
17178.75219,74
17183.75219,75
17188.75223,73
17193.75223,71
17199.75219,70
17204.75219,71
17209.75223,71
17214.75223,71
17220.75223,71
17226.75223,72
17231.75223,73
17236.75223,73
17242.75219,72
17247.75223,72
17252.75223,71
17257.75219,72
17262.75219,72
17267.75223,72
17272.75223,70
17278.75219,71
17283.75219,71
17288.75223,72
17293.75223,74
17303.75219,77
17308.75223,71
17311.75223,70
17314.75223,70
17320.75219,70
17328.75223,70
17333.75223,70
17336.75223,68
17341.75223,68
17346.75223,68
17351.75223,68
17356.75223,70
17362.75219,70
17371.75223,70
17372.75223,70
17377.75219,70
17382.75219,70
17387.75223,70
17392.75223,74
17398.75219,73
17403.75219,71
17408.75223,70
17413.75223,70
17419.75219,70
17424.75219,70
17429.75223,70
17434.75223,71
17443.75223,70
17445.75219,70
17450.75223,69
17455.75219,69
17460.75219,69
17466.75223,68
17470.75223,68
17475.75223,69
17481.75219,70
17486.75223,71
17491.75223,70
17500.75219,76
17502.75219,77
17507.75223,77
17512.75223,75
17518.75219,75
17523.75219,75
17528.75223,75
17533.75223,74
17539.75219,74
17544.75219,74
17549.75223,74
17554.75223,74
17560.75219,73
17565.75219,73
17570.75223,72
17575.75223,72
17580.75219,74
17585.75219,76
17590.75223,76
17597.75219,72
17601.75219,73
17606.75223,75
17611.75223,76
17616.75223,75
17622.75219,74
17630.75223,77
17632.75223,77
17638.75223,77
17644.75219,77
17649.75223,76
17654.75223,72
17659.75219,70
17664.75219,70
17669.75223,69
17674.75223,70
17679.75219,73
17684.75219,74
17693.75223,70
17694.75223,70
17699.75219,69
17704.75219,69
17709.75223,69
17718.75219,68
17720.75219,68
17725.75219,68
17730.75223,69
17735.75223,69
17741.75219,69
17746.75223,68
17753.75223,68
17757.75219,68
17762.75219,75
17767.75223,74
17772.75223,75
17781.75219,76
17783.75219,80
17788.75223,76
17793.75223,75
17799.75219,75
17804.75219,74
17809.75223,73
17814.75223,72
17820.75219,72
17826.75223,76
17830.75223,77
17839.75219,77
17844.75219,78
17846.75223,78
17851.75223,77
17856.75223,76
17862.75219,75
17867.75223,74
17872.75223,75
17882.75219,80
17883.75223,80
17888.75223,79
17893.75223,78
17899.75219,77
17904.75219,76
17909.75223,74
17914.75223,74
17920.75219,74
17927.75223,78
17930.75223,79
17935.75219,79
17940.75219,79
17945.75219,79
17950.75223,79
17959.75219,83
17961.75219,82
17966.75223,80
17971.75223,77
17976.75223,76
17982.75219,76
17987.75223,75
17992.75223,76
17998.75219,75
18003.75223,75
18008.75223,75
18013.75223,74
18019.75219,69
18024.75219,69
18032.75223,68
18034.75223,68
18040.75219,71
18045.75219,73
18050.75223,73
18055.75219,73
18060.75219,73
18065.75219,74
18072.75223,75
18075.75223,75
18083.75219,70
18086.75219,69
18091.75223,72
18099.75219,72
18105.75219,69
18107.75223,69
18112.75223,69
18118.75219,76
18123.75219,75
18128.75223,71
18133.75223,69
18139.75219,73
18144.75219,72
18149.75223,73
18154.75223,74
18160.75219,73
18165.75219,73
18170.75223,73
18179.75219,73
18181.75219,73
18185.75219,73
18192.75223,68
18196.75223,66
18201.75219,65
18206.75219,64
18211.75223,64
18216.75223,64
18225.75219,66
18227.75223,68
18232.75223,72
18238.75219,73
18243.75223,72
18248.75223,72
18253.75223,72
18259.75219,72
18266.75223,73
18269.75223,75
18274.75223,74
18280.75219,73
18285.75223,74
18290.75223,74
18295.75219,74
18300.75219,73
18305.75219,73
18311.75223,74
18315.75219,75
18320.75219,74
18325.75219,73
18330.75223,73
18339.75219,75
18341.75219,74
18350.75223,73
18352.75223,73
18356.75219,73
18361.75219,73
18370.75223,73
18375.75223,68
18381.75219,65
18385.75219,65
18387.75223,65
18393.75223,67
18397.75219,66
18402.75219,66
18407.75223,66
18412.75223,66
18417.75219,66
18422.75219,66
18427.75223,68
18432.75223,69
18437.75223,70
18443.75219,70
18448.75223,70
18453.75223,70
18462.75219,73
18468.75223,76
18469.75223,76
18474.75223,77
18480.75219,76
18485.75219,75
18490.75223,75
18495.75223,74
18501.75219,75
18506.75223,75
18511.75223,73
18518.75219,72
18521.75223,73
18527.75223,72
18532.75223,72
18538.75223,72
18544.75223,72
18549.75223,71
18555.75223,69
18559.75219,70
18564.75219,71
18569.75223,71
18579.75219,70
18580.75219,70
18585.75219,69
18590.75223,68
18598.75223,67
18600.75219,67
18605.75219,67
18610.75223,67
18615.75223,67
18620.75219,68
18625.75219,68
18630.75223,68
18635.75223,71
18641.75219,70
18646.75223,70
18651.75223,69
18657.75219,70
18662.75219,69
18667.75223,69
18672.75223,69
18677.75223,68
18683.75219,68
18691.75223,80
18693.75223,80
18702.75219,68
18706.75219,65
18709.75223,64
18714.75223,64
18720.75219,64
18725.75219,64
18730.75223,69
18735.75223,73
18741.75223,70
18747.75223,68
18752.75223,67
18757.75223,66
18763.75219,66
18768.75223,68
18778.75219,69
18779.75219,69
18784.75219,69
18789.75223,68
18794.75223,68
18800.75223,70
18810.75223,65
18811.75223,65
18816.75223,64
18821.75219,65
18826.75223,65
18831.75223,65
18837.75219,65
18846.75223,67
18847.75223,68
18852.75223,69
18857.75223,68
18864.75223,69
18868.75223,68
18873.75223,67
18880.75219,68
18883.75219,67
18888.75223,67
18893.75223,67
18900.75219,68
18904.75219,67
18909.75223,68
18914.75223,67
18920.75219,64
18925.75219,63
18930.75223,65
18935.75223,65
18941.75219,67
18946.75219,68
18954.75223,68
18957.75219,68
18962.75219,71
18967.75223,72
18974.75223,73
18977.75223,80
18983.75223,77
18988.75223,78
18993.75223,81
18998.75219,82
19003.75219,83
19008.75223,81
19018.75219,82
19019.75219,82
19024.75223,80
19029.75223,83
19035.75219,79
19040.75219,77
19045.75219,82
19050.75223,82
19055.75223,81
19063.75219,81
19066.75219,81
19071.75223,84
19076.75219,86
19081.75219,89
19086.75219,90
19095.75223,90
19100.75223,80
19104.75219,81
19106.75219,82
19111.75223,82
19116.75223,82
19122.75219,82
19129.75223,108
19133.75223,84
19141.75223,83
19145.75223,82
19151.75223,83
19152.75223,85
19157.75223,85
19162.75219,85
19171.75223,86
19176.75223,87
19179.75219,87
19186.75223,87
19188.75223,86
19194.75223,86
19198.75223,86
19204.75219,86
19209.75219,86
19218.75219,82
19220.75219,83
19225.75219,83
19234.75219,83
19235.75219,82
19240.75219,82
19248.75219,82
19250.75219,82
19259.75219,115
19260.75219,115
19265.75219,119
19270.75223,119
19275.75223,118
19286.75219,84
19291.75223,83
19296.75223,83
19301.75219,84
19306.75223,82
19310.75223,83
19313.75223,83
19322.75219,83
19323.75219,83
19328.75223,84
19336.75223,82
19338.75219,83
19347.75219,86
19351.75223,86
19353.75223,86
19362.75223,83
19366.75219,83
19368.75223,84
19373.75223,83
19380.75219,84
19399.75447,83
19401.75447,83
19407.7545,80
19410.7545,81
19420.75447,82
19421.75447,82
19426.75447,81
19431.7545,81
19436.75447,82
19443.75447,81
19446.75447,79
19453.7545,75
19456.75447,73
19461.7545,74
19467.7545,72
19472.7545,72
19477.7545,73
19483.75447,74
19488.7545,73
19493.7545,73
19499.75447,73
19504.75447,73
19509.7545,73
19519.75447,72
19520.75447,72
19525.75447,73
19530.7545,72
19537.75447,72
